name,ra,dec,access,imagename,paper_id,flag_discovery,z_source,z_source_secure,flag_zsource,z_lens,z_lens_secure,flag_zlens,source_type,lens_type,n_img,image_conf,image_sep,flag_confirmed,flag_candidate,score,original_score,flag_contaminant,contaminant_type,info
DECALSJ0020-4146,5.09676,-41.77789,PUB,,2022arXiv220806356D,True,1.58,False,False,,,,QUASAR,GALAXY,2.0,,,,True,1.2,A,,,
DECALSJ0037+2058,9.3162,20.97377,PUB,,2022arXiv220806356D,True,2.0486,True,False,,,,QUASAR,GALAXY,2.0,,,,True,2.25,A,,,
DECALSJ0037-0755,9.42158,-7.91779,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,1.5,A,,,
DECALSJ0041-0203,10.36426,-2.05894,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,1.5,A,,,
DECALSJ0058+2524,14.53969,25.40987,PUB,,2022arXiv220806356D,True,2.6,False,False,,,,QUASAR,GALAXY,2.0,,,,True,1.8,A,,,
DECALSJ0113-0226,18.34816,-2.44325,PUB,,2022arXiv220806356D,True,1.0595,True,False,,,,QUASAR,GALAXY,2.0,,,,True,1.8,A,,,
DECALSJ0122-1344,20.65682,-13.73958,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,2.25,A,,,
DECALSJ0125-1012,21.31717,-10.20807,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ0133+0816,23.26938,8.279,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ0152-2448,28.07975,-24.81079,PUB,,2022arXiv220806356D,False,2.42,False,False,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ0156-2751,29.10371,-27.85612,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ0200-1509,30.08731,-15.16085,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ0209-3841,32.3047,-38.69589,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ0215-4728,33.85062,-47.47905,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ0216-5558,34.12754,-55.97032,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,1.8,A,,,
DECALSJ0221+0555,35.44747,5.91924,PUB,,2022arXiv220806356D,False,1.52,False,False,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ0229+0320,37.49255,3.3417,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ0230-0704,37.5191,-7.07944,PUB,,2022arXiv220806356D,False,2.01,False,False,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ0232-2429,38.06566,-24.49433,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ0232-5821,38.15772,-58.35727,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,1.5,A,,,
DECALSJ0240-0208,40.07682,-2.14746,PUB,,2022arXiv220806356D,False,2.42,False,False,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ0329-0208,52.42832,-2.13797,PUB,,2022arXiv220806356D,False,1.35,False,False,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ0339-6121,54.78672,-61.36256,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ0350-4611,57.71441,-46.18595,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ0400-6443,60.13333,-64.73158,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,1.5,A,,,
DECALSJ0401-2514,60.45043,-25.24373,PUB,,2022arXiv220806356D,False,1.33,False,False,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ0405-3730,61.27246,-37.51308,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ0422-1427,65.65671,-14.46665,PUB,,2022arXiv220806356D,True,1.77,False,False,,,,QUASAR,GALAXY,2.0,,,,True,2.55,A,,,
DECALSJ0422-1453,65.68204,-14.89057,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,1.2,A,,,
DECALSJ0431-5704,67.99398,-57.0763,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,3.0,A,,,
DECALSJ0440-0905,70.04831,-9.09095,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ0544-5922,86.12751,-59.37733,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ0551-4103,87.91132,-41.0549,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,0.15,A,,,
DECALSJ0551-4629,87.94939,-46.49836,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ0557-2959,89.39789,-29.99313,PUB,,2022arXiv220806356D,True,2.04,True,False,,,,QUASAR,GALAXY,2.0,,,,True,2.7,A,,,
DECALSJ0602-4335,90.56684,-43.59433,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,True,,,A,,,
DECALSJ0613-5419,93.36833,-54.32398,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,1.2,A,,,
DECALSJ0621+5227,95.47819,52.46129,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,0.3,A,,,
DECALSJ0636+3827,99.02581,38.45469,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,0.3,A,,,
DECALSJ0642+5617,100.65281,56.28647,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,2.55,A,,,
DECALSJ0656+6409,104.07284,64.15268,PUB,,2022arXiv220806356D,True,2.03,False,False,,,,QUASAR,GALAXY,2.0,,,,True,1.8,A,,,
DECALSJ0719+5255,109.9324,52.93156,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,3.0,"NAKED CUSP, CUSP",,,True,3.0,A,,,
DECALSJ0756+0553,119.13125,5.88768,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,2.7,A,,,
DECALSJ0800+6213,120.0034,62.21937,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,1.5,A,,,
DECALSJ0805+3550,121.27343,35.84708,PUB,,2022arXiv220806356D,False,1.6682,True,False,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ0833-0721,128.47287,-7.35185,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ0920+2724,140.05493,27.40683,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,1.35,A,,,
DECALSJ0930+4614,142.58748,46.23977,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ0932+0722,143.02949,7.38108,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ0937+5835,144.38304,58.59078,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ0940+2131,145.09797,21.52821,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,1.5,A,,,
DECALSJ0943+3532,145.86243,35.54383,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ0946+2949,146.68619,29.82357,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,1.5,A,,,
DECALSJ1002+4449,150.6227,44.82857,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ1008+1944,152.01643,19.73709,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,1.8,A,,,
DECALSJ1008+0046,152.19324,0.77253,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ1012+4351,153.02443,43.85025,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,1.5,A,,,
DECALSJ1014+7123,153.52,71.39427,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,2.55,A,,,
DECALSJ1023+1736,155.84539,17.61408,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,2.7,A,,,
DECALSJ1102+3421,165.52693,34.36232,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ1122+2326,170.64595,23.44297,PUB,,2022arXiv220806356D,False,1.2487,True,False,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ1132-0730,173.03087,-7.51181,PUB,,2022arXiv220806356D,False,2.01,False,False,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ1202+0703,180.61796,7.05731,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ1212+2826,183.03206,28.44102,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,2.55,A,,,
DECALSJ1225+4831,186.32778,48.5214,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,1.8,A,,,
DECALSJ1229+6742,187.44435,67.71459,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,1.5,A,,,
DECALSJ1233-0227,188.42198,-2.46066,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ1305+0430,196.30901,4.51129,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,1.5,A,,,
DECALSJ1310+3803,197.66038,38.05924,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,2.1,A,,,
DECALSJ1312+0643,198.00306,6.73178,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,2.4,A,,,
DECALSJ1325+3629,201.3386,36.48659,PUB,,2022arXiv220806356D,False,1.21,False,False,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ1328-0748,202.00072,-7.80309,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,1.5,A,,,
DECALSJ1334-0120,203.54655,-1.34785,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ1414+3512,213.70896,35.20153,PUB,,2022arXiv220806356D,True,0.3641,True,False,,,,QUASAR,GALAXY,2.0,,,,True,1.5,A,,,
DECALSJ1427+5533,216.95728,55.55538,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,2.7,A,,,
DECALSJ1428+0500,217.23102,5.00551,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ1511+3357,227.79102,33.95074,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ1519+2841,229.96309,28.68978,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,0.6,A,,,
DECALSJ1537+3223,234.25459,32.39081,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ1552+3009,238.10677,30.15054,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ1556+7925,239.1578,79.42722,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,2.1,A,,,
DECALSJ1613+1708,243.33333,17.14428,PUB,,2022arXiv220806356D,False,1.54,False,False,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ1618+0628,244.70593,6.47672,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,2.55,A,,,
DECALSJ1646+4401,251.56912,44.01993,PUB,,2022arXiv220806356D,True,2.0757,True,False,,,,QUASAR,GALAXY,2.0,,,,True,0.45,A,,,
DECALSJ1653+4232,253.27398,42.53941,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,0.45,A,,,
DECALSJ1654+2107,253.52784,21.13048,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,1.8,A,,,
DECALSJ1657+0832,254.27378,8.54143,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,0.9,A,,,
DECALSJ1732+1305,263.00652,13.08589,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,0.75,A,,,
DECALSJ1752+2723,268.20619,27.39995,PUB,,2022arXiv220806356D,True,2.05,False,False,,,,QUASAR,GALAXY,2.0,,,,True,1.95,A,,,
DECALSJ1753+7333,268.48413,73.56492,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,2.7,A,,,
DECALSJ1835+5021,278.8634,50.36003,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,1.5,A,,,
DECALSJ1908+4849,287.1631,48.8237,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,1.95,A,,,
DECALSJ1929+6009,292.25568,60.15654,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,1.5,A,,,
DECALSJ2108-6217,317.07371,-62.29938,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,2.55,A,,,
DECALSJ2147-1340,326.99557,-13.67727,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ2244-0550,341.04736,-5.84732,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ2303+0814,345.93934,8.24874,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,1.8,A,,,
DECALSJ2308+3201,347.07739,32.02929,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ2335+3201,353.84383,32.01919,PUB,,2022arXiv220806356D,False,0.9037,True,False,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ2337+0056,354.30706,0.93667,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,2.0,,,,,,A,,,
DECALSJ2348+1530,357.04206,15.50567,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,2.7,A,,,
DECALSJ2358-5216,359.63767,-52.27907,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,2.0,,,,True,1.35,A,,,
DECALSJ0008-6257,2.23294,-62.96338,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,4.31,,True,0.6,B,,,
DECALSJ0021+1927,5.49338,19.46461,PUB,,2022arXiv220806356D,False,1.0457,True,,,,,QUASAR,GALAXY,,,3.06,,,,B,,,
DECALSJ0027+0232,6.76193,2.53747,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,,,2.73,,,,B,,,
DECALSJ0029-0414,7.38616,-4.24688,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,,,1.11,,,,B,,,
DECALSJ0041-5350,10.44932,-53.84611,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,,,1.7,,,,B,,,
DECALSJ0045-3937,11.3664,-39.62612,PUB,,2022arXiv220806356D,False,1.85,False,,,,,QUASAR,GALAXY,,,1.33,,,,B,,,
DECALSJ0046-2607,11.58408,-26.12397,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.1,,True,0.6,B,,,
DECALSJ0052-1859,13.1302,-18.99196,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.04,,True,0.6,B,,,
DECALSJ0057-1551,14.32115,-15.86517,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,0.82,,True,1.8,B,,,
DECALSJ0101-4943,15.33685,-49.72232,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,4.05,,,,B,,,
DECALSJ0107-4224,16.90673,-42.40567,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.63,,True,1.2,B,,,
DECALSJ0118-3115,19.66821,-31.26186,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,,,1.17,,,,B,,,
DECALSJ0122+0358,20.59938,3.97733,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,,,1.71,,,,B,,,
DECALSJ0124-6334,21.00878,-63.57882,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,,,1.91,,,,B,,,
DECALSJ0124-3536,21.18086,-35.60242,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,0.59,,True,2.7,B,,,
DECALSJ0130+0725,22.58586,7.42091,PUB,,2022arXiv220806356D,False,1.5503,True,,,,,QUASAR,GALAXY,,,2.06,,,,B,,,
DECALSJ0141-0608,25.43175,-6.14002,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.05,,True,1.5,B,,,
DECALSJ0154-4402,28.60928,-44.03713,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,4.32,,True,0.6,B,,,
DECALSJ0205+1046,31.34088,10.77927,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.36,,True,1.2,B,,,
DECALSJ0224-0740,36.06714,-7.67508,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,3.03,,True,0.3,B,,,
DECALSJ0232-1737,38.10655,-17.63296,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,0.76,,True,2.25,B,,,
DECALSJ0246-0131,41.6794,-1.53025,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,,,1.09,,,,B,,,
DECALSJ0247-2646,41.87637,-26.77276,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,,,1.23,,,,B,,,
DECALSJ0248-3424,42.20543,-34.4038,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.77,,True,0.3,B,,,
DECALSJ0250-6406,42.57895,-64.10078,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.88,,True,0.9,B,,,
DECALSJ0307-2746,46.78139,-27.77365,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,4.76,,True,1.5,B,,,
