name,ra,dec,access,imagename,paper_id,flag_discovery,z_source,z_source_secure,flag_zsource,z_lens,z_lens_secure,flag_zlens,source_type,lens_type,n_img,image_conf,image_sep,flag_confirmed,flag_candidate,candidate_score,original_score,flag_contaminant,contaminant_type,info
SDSS J130225.24+332933.2,195.6051,33.49255,PUB,,2010AJ....140..403I,TRUE,0.922,,,,,,QUASAR,,,,0.5,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Single QSO
SDSS J132236.41+105239.4,200.6517,10.87761,PUB,,2010AJ....140..403I,TRUE,1.716,,,,,,QUASAR,,,,1.88,TRUE,FALSE,,,FALSE,,Morphological candidate; SDSS lens; has follow-up spectrum
SDSS J134322.04+314827.7,205.8418,31.80769,PUB,,2010AJ....140..403I,TRUE,0.93,,,,,,QUASAR,,,,0.49,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Single QSO
SDSS J135143.59+245248.8,207.9316,24.88022,PUB,,2010AJ....140..403I,TRUE,1.286,,,,,,QUASAR,,,,1.47,FALSE,FALSE,,,TRUE,QUASAR+STAR,Morphological candidate; No lens object; C.L.: QSO+star based on Gaia proper motions
SDSS J135306.34+113804.7,208.2764,11.63463,PUB,,2010AJ....140..403I,FALSE,1.623,,,,,,QUASAR,,,,1.33,TRUE,FALSE,,,FALSE,,Morphological candidate; SDSS lens; has follow-up spectrum
SDSS J135404.14+110725.7,208.5172,11.1238,PUB,,2010AJ....140..403I,TRUE,1.318,,,,,,QUASAR,,,,1.34,FALSE,FALSE,,,TRUE,QUASAR+STAR,Morphological candidate; No lens object; C.L.: QSO+star based on Gaia proper motions
SDSS J141202.70+354247.2,213.0112,35.71311,PUB,,2010AJ....140..403I,TRUE,1.36,,,,,,QUASAR,,,,1.0,FALSE,TRUE,1.5,,FALSE,,Morphological candidate; QSO+galaxy
SDSS J141910.20+420746.9,214.7924,42.12969,PUB,,2010AJ....140..403I,TRUE,0.874,,,,,,QUASAR,,,,0.45,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Single QSO
SDSS J142030.50+353328.6,215.127,35.55794,PUB,,2010AJ....140..403I,TRUE,1.689,,,,,,QUASAR,,,,1.35,FALSE,TRUE,0.75,,FALSE,,Morphological candidate; QSO+galaxy
SDSS J142326.96+093216.5,215.8623,9.53792,PUB,,2010AJ....140..403I,TRUE,0.633,,,,,,QUASAR,,,,1.58,FALSE,TRUE,1.0,,FALSE,,Morphological candidate; No lens object
SDSS J143344.39+113941.9,218.4349,11.66163,PUB,,2010AJ....140..403I,TRUE,1.447,,,,,,QUASAR,,,,0.73,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Single QSO
SDSS J143452.44+133459.5,218.7184,13.58319,PUB,,2010AJ....140..403I,TRUE,1.689,,,,,,QUASAR,,,,0.55,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Single QSO
SDSS J144618.91+114446.2,221.5787,11.74616,PUB,,2010AJ....140..403I,TRUE,1.243,,,,,,QUASAR,,,,0.43,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Single QSO
SDSS J145307.06+331950.5,223.2794,33.33069,PUB,,2010AJ....140..403I,TRUE,1.192,,,,,,QUASAR,,,,1.69,FALSE,FALSE,,,TRUE,QUASAR+STAR,Morphological candidate; QSO+star; has follow-up spectrum
SDSS J150020.24+340038.9,225.0843,34.0108,PUB,,2010AJ....140..403I,TRUE,0.732,,,,,,QUASAR,,,,0.63,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Single QSO
SDSS J151109.85+335701.7,227.791,33.95047,PUB,,2010AJ....140..403I,TRUE,0.799,,,,,,QUASAR,,,,1.1,FALSE,FALSE,,,TRUE,QUASAR PAIR,"Morphological candidate; Binary QSO (z = 0.799, 0.799); has follow-up spectrum; This suggests that the residual flux arises from the host galaxies of the two quasars."
SDSS J152938.10+300351.1,232.4087,30.06419,PUB,,2010AJ....140..403I,TRUE,0.641,,,,,,QUASAR,,,,0.44,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Single QSO
SDSS J153325.42+361915.5,233.3559,36.32097,PUB,,2010AJ....140..403I,TRUE,0.681,,,,,,QUASAR,,,,0.42,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Single QSO
SDSS J155000.01+300223.6,237.5,30.03988,PUB,,2010AJ....140..403I,TRUE,0.657,,,,,,QUASAR,,,,0.45,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Single QSO
SDSS J155225.62+300902.0,238.1067,30.15055,PUB,,2010AJ....140..403I,TRUE,0.75,,,,,,QUASAR,,,,1.25,FALSE,FALSE,,,TRUE,QUASAR PAIR,"Morphological candidate; Binary QSO (z = 0.752, 0.752); has follow-up spectrum; we find no galaxy between the two components at a detection limit (S/N ≃10) mi=19.8 at z = 0.750 in the deep I-band Subaru image (seeing ∼0.6""), except for extended residuals around the two quasars that represent the host galaxies of the quasar"
SDSS J165743.05+221149.1,254.4293,22.19697,PUB,,2010AJ....140..403I,TRUE,1.78,,,,,,QUASAR,,,,1.17,FALSE,TRUE,1.0,,FALSE,,Morphological candidate; QSO+galaxy
SDSS J221227.74+005140.5,333.1155,0.86125,PUB,,2010AJ....140..403I,TRUE,1.773,,,,,,QUASAR,,,,1.76,FALSE,TRUE,0.5,,FALSE,,Morphological candidate; No lens object
