name,ra,dec,imagename,paper_id,flag_discovery,redshift_source,redshift_source_secure,flag_source_redshift,redshift_lens,redshift_lens_secure,flag_lens_redshift,n_images,image_configuration,image_separation,lens_type,source_type,flag_confirmed,flag_contaminant,contaminant_type,flag_candidate,candidate_score,original_score,uploader_comment,other_comment
DESI-356.8114-00.7980,356.81143,-0.797999999999999,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-357.3718-60.0110,357.3717725,-60.01099962,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-359.1477-13.2930,359.14769,-13.293,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-000.0254+21.6415,0.02543,21.6415,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-000.0369+21.2841,0.03692,21.2841,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-000.2881-10.5619,0.28809,-10.5619,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-000.4022-04.0111,0.4021899618,-4.01114553,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-000.6943+27.0894,0.69431,27.0894,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-001.1051-60.0972,1.105082335,-60.09720502,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-001.2742-54.2626,1.2742,-54.2626,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-001.4446+15.8147,1.44461,15.8147,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-001.6798+05.0237,1.6798,5.0237,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-001.7036-11.2181,1.70355,-11.2181,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-001.8280+01.5349,1.82798081199999,1.534939939,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-002.0769-06.3760,2.076897915,-6.375975667,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-002.2652-52.4195,2.2652,-52.4195,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-002.4643-34.6088,2.46426203199999,-34.60881035,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-002.5204-35.7296,2.520430865,-35.72958527,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-002.5452-60.5666,2.545212326,-60.56655798,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-002.7167+18.5282,2.7167,18.5282,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-002.9359+01.0175,2.9359,1.0175,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-003.0228-44.3054,3.022807937,-44.30536682,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-003.2647-32.9648,3.2647,-32.9648,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-003.8795+24.4528,3.8795,24.4528,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-003.9009-29.8221,3.9009,-29.8221,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-004.0093-13.4169,4.0093,-13.4169,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-004.2156-05.8182,4.2156,-5.8182,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-004.7352-31.8716,4.735230465,-31.87156294,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-004.8732-31.1123,4.8732,-31.1123,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-005.2856-39.3724,5.2856,-39.3724,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-005.5523-04.4710,5.552281691,-4.471031352,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-006.0703+01.4212,6.07026,1.4212,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-006.0848-64.9549,6.084826872,-64.95493111,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-006.1955-57.9429,6.195503617,-57.94290099,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-006.2199-01.8426,6.21986999999999,-1.8426,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-006.3643+10.1853,6.36433,10.1853,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-006.4166-27.4448,6.416591805,-27.44478341,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-006.4448+03.6455,6.44479,3.6455,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-006.5376-05.1005,6.53764,-5.1005,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-006.5454-60.8859,6.545429231,-60.88587705,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-006.6039+04.3071,6.603911107,4.307065235,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-006.9518-03.8141,6.95178999999999,-3.8141,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-007.0770-27.5692,7.07698999999999,-27.5692,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-007.0848-52.1662,7.084835686,-52.16615274,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-007.3282-25.6413,7.328241439,-25.64129595,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-007.4408-02.3542,7.44076,-2.3542,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-007.6167-07.3598,7.616670275,-7.359793008,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-007.7075-31.8051,7.70745,-31.8051,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-007.7552-24.4012,7.75516,-24.4012,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-007.9602-00.6805,7.96018999999999,-0.6805,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-008.0561+11.4205,8.05606,11.4205,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-008.6662-13.6007,8.66622,-13.6007,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-008.8590-20.2624,8.859,-20.2624,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-008.9856-31.0498,8.9856,-31.0498,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-009.4655-11.1778,9.46553999999999,-11.1778,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-009.4901-61.7741,9.49012,-61.7741,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-009.5831-22.7369,9.58314,-22.7369,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-009.6186-25.3693,9.618632002,-25.36929727,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-009.6226-36.7634,9.622592266,-36.76340392,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-009.6721-07.4138,9.67208,-7.4138,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-009.7395-07.7564,9.73954,-7.7564,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-010.3697-51.0101,10.36970989,-51.01007447,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-010.4341-23.6515,10.43407,-23.6515,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-010.5365-09.9688,10.53647,-9.9688,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-010.5692-05.5844,10.5691899999999,-5.5844,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-010.6237-15.1890,10.62373,-15.189,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-011.0120+28.5026,11.01204292,28.50258395,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-011.1176-09.8211,11.11762,-9.8211,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-011.6128-26.6737,11.61282,-26.6737,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-011.6341-32.5680,11.63413734,-32.5680277999999,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-012.5414-15.3948,12.54138,-15.3948,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-012.6879+05.1953,12.68789,5.1953,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-012.7302-17.3424,12.7302,-17.3424,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-013.0309-62.2004,13.03094689,-62.20042774,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-013.0826-21.4621,13.08258,-21.4621,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-013.3666-16.0988,13.36661,-16.0988,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-013.4834-25.7652,13.48343754,-25.76517072,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-014.0464+00.1260,14.04641369,0.1259954672,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-014.1862-18.9657,14.1861799999999,-18.9657,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-014.2189-16.4016,14.2189,-16.4016,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-014.2352-25.7746,14.23515,-25.7746,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-014.2478-14.0421,14.24781,-14.0421,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-014.2970-13.2907,14.29699,-13.2907,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-014.3439-25.1811,14.3439,-25.1811,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-014.4115-29.9751,14.41151,-29.9751,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-014.6510-23.5443,14.6510299999999,-23.5443,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-014.6810-05.0260,14.68099,-5.026,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-014.8630-23.2117,14.8629799999999,-23.2117,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-014.9525-24.7056,14.9525399999999,-24.7056,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-014.9575-05.5838,14.9575,-5.5838,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-014.9799-18.4828,14.97990449,-18.48280243,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-015.4277-15.0401,15.42771,-15.0401,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-015.6198-20.2297,15.61975,-20.2297,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-015.6786-23.9439,15.67862,-23.9439,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-015.9876-07.1360,15.98762,-7.136,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-016.3301-16.4985,16.33006,-16.4985,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-016.4629-05.0324,16.46285,-5.0324,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-016.9846-14.6625,16.9846,-14.6625,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-017.1638-08.3884,17.16384,-8.3884,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-017.3346-07.3951,17.33458,-7.3951,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-017.6727-14.7914,17.67267,-14.7914,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-017.7799+13.7789,17.77991,13.7789,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-017.8640+10.9845,17.86403412,10.98448488,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-017.8812+08.9282,17.8812,8.9282,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-018.0610-21.6113,18.06101749,-21.6112609,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-018.2042-02.9176,18.20416,-2.9176,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-018.5346-19.7225,18.53464,-19.7225,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-019.1019-00.1335,19.1019,-0.1335,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-019.3417-30.0427,19.34166,-30.0427,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-019.4619-29.9677,19.46187782,-29.96767925,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-019.4701-11.0283,19.4701299999999,-11.0283,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-019.7886-05.2190,19.78855752,-5.218954119,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-019.8252-22.6356,19.82521,-22.6356,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-019.8273+27.4840,19.82725867,27.48398551,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-020.3300-00.3409,20.33000604,-0.3408695043,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-020.3660+21.7344,20.36598,21.7344,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-020.6044-08.5205,20.6044,-8.5205,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-020.7916-08.1086,20.79156,-8.1086,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-021.1220-21.4623,21.1219799999999,-21.4623,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-021.5140-10.3682,21.5140299999999,-10.3682,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-021.8652-36.8157,21.86518,-36.8157,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-022.2506+00.1193,22.25057,0.1193,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-022.2823-07.0851,22.2823399999999,-7.0851,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-022.4814-02.6654,22.48143,-2.6654,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-022.6133-18.8672,22.61327,-18.8672,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-022.8470-16.8840,22.84698,-16.884,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-023.0128-02.3005,23.0128,-2.3005,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-023.0583+03.4399,23.0583,3.4399,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-023.4239-16.8390,23.4239399999999,-16.839,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-023.5148-30.5414,23.51482,-30.5414,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-023.5329-07.4703,23.5329,-7.4703,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-023.6649-28.7320,23.66493,-28.732,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-023.8146-17.4043,23.81464,-17.4043,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-023.8165-32.6842,23.8165,-32.6842,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-023.8193+04.8514,23.81928048,4.851410396,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-023.9221-18.7413,23.9221,-18.7413,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-023.9840-20.7577,23.98404,-20.7577,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-024.1759-12.2872,24.1759,-12.2872,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-024.1913-40.4779,24.19134934,-40.47790598,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-024.2160-14.8162,24.2159899999999,-14.8162,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-024.2426+00.3033,24.2425879,0.3033388428,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-024.3635-27.6051,24.3635,-27.6051,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-024.3717-08.3056,24.37172,-8.3056,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-024.3726+05.7609,24.37258,5.7609,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-024.4002-27.1526,24.40021,-27.1526,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-025.0520-20.1055,25.052,-20.1055,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-025.1595-11.4143,25.1595,-11.4143,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-025.4548-24.8641,25.45478,-24.8641,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-025.4686-22.4962,25.46859,-22.4962,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-025.4848+30.7585,25.4848,30.7585,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-025.5981+14.8037,25.59809,14.8037,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-025.7040-19.7717,25.70401,-19.7717,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-025.7910+07.5022,25.79102,7.5022,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-025.8360-27.2964,25.836,-27.2964,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-025.8949+05.3365,25.8949,5.3365,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-026.0431-28.9067,26.0431,-28.9067,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-026.2418+00.8017,26.2418,0.8017,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-026.3453+04.8579,26.34534,4.8579,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-026.5508+22.6087,26.55084,22.6087,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-026.7267-11.4066,26.7266799999999,-11.4066,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-026.7490-22.6820,26.749,-22.682,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-026.7792-40.1610,26.7792,-40.161,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-026.9591-26.6311,26.95905,-26.6311,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-027.3253-30.3055,27.32527,-30.3055,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-027.3698-08.7626,27.36976,-8.7626,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-027.3879+00.4647,27.38788,0.4647,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-027.4775+21.7988,27.47747,21.7988,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-027.4849-11.5108,27.48488,-11.5108,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-027.5959-17.6114,27.5959,-17.6114,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-027.6346-18.3062,27.63458,-18.3062,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-027.8170-19.1052,27.81697,-19.1052,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-027.8888-26.8005,27.88884,-26.8005,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-027.9976-08.3646,27.9976299999999,-8.3646,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-028.0192-29.3878,28.0192,-29.3878,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-028.1435-21.6420,28.1434599999999,-21.642,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-028.1494-31.3430,28.14942,-31.343,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-028.1997+03.2624,28.1997099999999,3.2624,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-028.4669-11.2551,28.46689,-11.2551,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-028.5320-08.1000,28.53199,-8.1,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-028.5715-16.2374,28.57152,-16.2374,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-028.7845-25.8463,28.7845,-25.8463,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-029.1389-02.4224,29.13885251,-2.422374763,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-029.1423-15.5876,29.14226737,-15.58755609,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-029.3642+22.9216,29.36417,22.9216,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-029.3687-05.2778,29.3687099999999,-5.2778,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-029.4504-01.1535,29.45042,-1.1535,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-029.4673-27.8568,29.4672599999999,-27.8568,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-029.5569-11.2721,29.5569299999999,-11.2721,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-029.7821-32.2109,29.78214096,-32.21087904,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-029.7900-18.9500,29.78995,-18.95,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-029.9230+29.5992,29.92295,29.5992,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-029.9687-27.8439,29.96874,-27.8439,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-030.1018-10.7692,30.10179,-10.7692,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-030.1108-08.6449,30.11083,-8.6449,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-030.1551+14.4092,30.1551,14.4092,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-030.1743-11.0445,30.1743,-11.0445,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-030.2531-36.7018,30.25311612,-36.7018392,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-030.3065-26.0892,30.30654967,-26.08919703,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-030.7600-06.6024,30.76003,-6.6024,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-030.7806-22.7856,30.78063,-22.7856,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-030.8121-15.9384,30.81209,-15.9384,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-030.9153-31.0823,30.9152599999999,-31.0823,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-031.1304-19.3899,31.13035005,-19.38990464,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-031.2607-21.8603,31.26067916,-21.86030776,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-031.3554-16.4083,31.35535,-16.4083,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-031.3590-24.5664,31.35899275,-24.5664062,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-031.4976-21.1722,31.49764,-21.1722,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
DESI-031.6715-02.0052,31.67152,-2.0052,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,1.5,C,,
